"chr"	"pos"	"lod"
"D_GDS7LZN02F6LZB_202"	"6D"	234.450247	0.0548477772671633
"RAC875_rep_c92223_254"	"6D"	234.450248	0.0548477772671633
"RAC875_c27729_434"	"6D"	234.630249	0.054907860757662
"RFL_Contig4539_643"	"6D"	234.63025	0.054907860757662
"c6D.loc214"	"6D"	234.78	0.0548477772671633
"Kukri_c57006_127"	"6D"	235.650251	0.0548477772671633
"c6D.loc215"	"6D"	235.78	0.054907860757662
"c6D.loc216"	"6D"	236.78	0.0567087733971464
"c6D.loc217"	"6D"	237.78	0.056287754240272
"c6D.loc218"	"6D"	238.78	0.0553882643165827
"BS00084109_51"	"6D"	239.200252	0.0548477772671633
"CAP12_c3111_149"	"6D"	239.200253	0.0548477772671633
"D_contig20355_301"	"6D"	239.200254	0.0548477772671633
"D_contig23312_205"	"6D"	239.200255	0.0548477772671633
"D_F1BEJMU01AGBR6_192"	"6D"	239.200256	0.0548477772671633
"D_GA8KES401EI5FX_390"	"6D"	239.200257	0.0548477772671633
"D_GB5Y7FA02H663K_61"	"6D"	239.200258	0.0548477772671633
"D_GBF1XID01ATA3Q_267"	"6D"	239.200259	0.0548477772671633
"D_GBQ4KXB01DZ8OF_213"	"6D"	239.20026	0.0548477772671633
"Excalibur_c2925_238"	"6D"	239.200261	0.0548477772671633
"Ku_c6961_291"	"6D"	239.200262	0.0548477772671633
"Kukri_c24208_318"	"6D"	239.200263	0.0548477772671633
"Kukri_c32692_212"	"6D"	239.200264	0.0548477772671633
"Kukri_c47614_1115"	"6D"	239.200265	0.0548477772671633
"Kukri_c57006_75"	"6D"	239.200266	0.0548477772671633
"RAC875_c18598_236"	"6D"	239.200267	0.0548477772671633
"RAC875_c27797_131"	"6D"	239.200268	0.0548477772671633
"RFL_Contig1159_101"	"6D"	239.200269	0.0548477772671633
"RFL_Contig1159_2123"	"6D"	239.20027	0.0548477772671633
"c6D.loc219"	"6D"	239.78	0.0619321595081179
"c6D.loc220"	"6D"	240.78	0.0726482709967274
"c6D.loc221"	"6D"	241.78	0.0796554454729421
"c6D.loc222"	"6D"	242.78	0.0856812314912081
"c6D.loc223"	"6D"	243.78	0.0907937689559187
"c6D.loc224"	"6D"	244.78	0.0927645258674295
"c6D.loc225"	"6D"	245.78	0.092929981613524
"c6D.loc226"	"6D"	246.78	0.0886646088856575
"Ra_c3332_1111"	"6D"	247.270271	0.0885261378689764
"c6D.loc227"	"6D"	247.78	0.298301389911548
"BobWhite_rep_c49803_201"	"6D"	248.030272	0.299573985258594
"c6D.loc228"	"6D"	248.78	0.300308186184411
"Excalibur_c74956_80"	"6D"	249.380273	0.303986946634113
"c6D.loc229"	"6D"	249.78	0.315383099135114
"BS00067156_51"	"6D"	249.830274	0.320691042728816
"Kukri_c20060_350"	"6D"	249.830275	0.320662653084992
"c6D.loc230"	"6D"	250.78	0.280827396760913
"wsnp_RFL_Contig2937_2798959"	"6D"	250.960276	0.14965858829825
"wsnp_RFL_Contig2978_2848362"	"6D"	250.960277	0.14965858829825
"wsnp_Ex_c18632_27501906"	"6D"	251.630278	0.092510953257305
"c6D.loc231"	"6D"	251.78	0.100208133370378
"c6D.loc232"	"6D"	252.78	0.14193247820638
"c6D.loc233"	"6D"	253.78	0.179280780251622
"c6D.loc234"	"6D"	254.78	0.174797654724142
"c6D.loc235"	"6D"	255.78	0.124223506364029
"BobWhite_c40051_434"	"6D"	256.380279	0.0548477772671633
"BS00011061_51"	"6D"	256.38028	0.0548477772671633
"BS00063625_51"	"6D"	256.380281	0.0548477772671633
"CAP8_c5341_74"	"6D"	256.380282	0.0548477772671633
"D_contig19634_46"	"6D"	256.380283	0.0548477772671633
"D_contig27402_101"	"6D"	256.380284	0.0548477772671633
"D_contig75925_217"	"6D"	256.380285	0.0548477772671633
"D_GCE8AKX02F2REM_254"	"6D"	256.380286	0.0548477772671633
"D_GDS7LZN01EW5T2_128"	"6D"	256.380287	0.0548477772671633
"D_wsnpBF483267AT_Contig1_1"	"6D"	256.380288	0.0548477772671633
"Excalibur_c1863_518"	"6D"	256.380289	0.0548477772671633
"Excalibur_c24974_131"	"6D"	256.38029	0.0548477772671633
"Excalibur_c42800_804"	"6D"	256.380291	0.0548477772671633
"Excalibur_rep_c106114_145"	"6D"	256.380292	0.0548477772671633
"Ra_c5297_2095"	"6D"	256.380293	0.0548477772671633
"RAC875_c23338_618"	"6D"	256.380294	0.0548477772671633
"RFL_Contig2785_1694"	"6D"	256.380295	0.0548477772671633
"tplb0033h24_1730"	"6D"	256.380296	0.0548477772671633
"c6D.loc236"	"6D"	256.78	0.0551481212849153
"c6D.loc237"	"6D"	257.78	0.0555682944838548
"D_contig13735_299"	"6D"	257.990297	0.0555682944838548
"D_contig16337_634"	"6D"	257.990298	0.0555682944838548
"D_contig17201_238"	"6D"	257.990299	0.0548477772671633
"D_contig82965_478"	"6D"	257.9903	0.0548477772671633
"D_GA8KES401EBZR6_76"	"6D"	257.990301	0.0548477772671633
"D_GBUVHFX01C13U0_334"	"6D"	257.990302	0.0548477772671633
"D_GDEEGVY02GAADI_334"	"6D"	257.990303	0.0548477772671633
"Excalibur_c827_666"	"6D"	257.990304	0.0548477772671633
"IAAV2433"	"6D"	257.990305	0.0548477772671633
"RAC875_c21224_79"	"6D"	257.990306	0.0548477772671633
"c6D.loc238"	"6D"	258.78	0.0548477772671633
"c6D.loc239"	"6D"	259.78	0.0548477772671633
"BobWhite_c22280_104"	"6D"	260.070307	0.0548477772671633
"BobWhite_c5872_65"	"6D"	260.070308	0.0548477772671633
"BS00003697_51"	"6D"	260.070309	0.0548477772671633
"BS00087457_51"	"6D"	260.07031	0.0548477772671633
"Excalibur_rep_c106283_82"	"6D"	260.070311	0.0548477772671633
"IACX1749"	"6D"	260.070312	0.0548477772671633
"IACX5833"	"6D"	260.070313	0.0548477772671633
"RAC875_c25738_168"	"6D"	260.070314	0.0548477772671633
"RAC875_c30397_887"	"6D"	260.070315	0.0557491106182722
"RAC875_c35946_324"	"6D"	260.070316	0.0557491106182722
"RAC875_c9618_334"	"6D"	260.070317	0.0574892907211365
"c6D.loc240"	"6D"	260.78	0.266159131664926
"c6D.loc241"	"6D"	261.78	0.281209324475999
"c6D.loc242"	"6D"	262.78	0.293407286263556
"c6D.loc243"	"6D"	263.78	0.272550832253585
"Ex_c25390_404"	"6D"	264.590318	0.230383781803223
"c6D.loc244"	"6D"	264.78	0.234456917648009
"c6D.loc245"	"6D"	265.78	0.246063230270848
"c6D.loc246"	"6D"	266.78	0.260212140511253
"Ex_c25390_395"	"6D"	267.140319	0.265301176347419
"wsnp_Ex_c25390_34654575"	"6D"	267.14032	0.265301176347419
"wsnp_Ex_rep_c110800_93013978"	"6D"	267.140321	0.265301176347419
"c6D.loc247"	"6D"	267.78	0.296387314584546
"c6D.loc248"	"6D"	268.78	0.257596795501787
"GENE-4028_544"	"6D"	269.710322	0.160647770633378
"c6D.loc249"	"6D"	269.78	0.189205942739766
"BS00034553_51"	"6D"	270.200323	0.436564493575295
"c6D.loc250"	"6D"	270.78	0.453300139963453
"c6D.loc251"	"6D"	271.78	0.47648714819109
"c6D.loc252"	"6D"	272.78	0.490180930364535
"c6D.loc253"	"6D"	273.78	0.492434885638298
"RAC875_c23461_286"	"6D"	273.950324	0.494241796980828
"RAC875_c40295_411"	"6D"	273.950325	0.494344205645251
"c6D.loc254"	"6D"	274.78	0.473373514136689
"c6D.loc255"	"6D"	275.78	0.456419059252899
"c6D.loc256"	"6D"	276.78	0.454136865374922
"c6D.loc257"	"6D"	277.78	0.452392142645637
"c6D.loc258"	"6D"	278.78	0.438921534282683
"c6D.loc259"	"6D"	279.78	0.419040128147956
"c6D.loc260"	"6D"	280.78	0.376185449529938
"c6D.loc261"	"6D"	281.78	0.335530181988345
"c6D.loc262"	"6D"	282.78	0.311211304725565
"c6D.loc263"	"6D"	283.78	0.26816814579996
"c6D.loc264"	"6D"	284.78	0.237284406073774
"c6D.loc265"	"6D"	285.78	0.201644847986375
"c6D.loc266"	"6D"	286.78	0.173202406211624
"c6D.loc267"	"6D"	287.78	0.141675444287924
"c6D.loc268"	"6D"	288.78	0.112306107153269
"c6D.loc269"	"6D"	289.78	0.0907449356297189
"c6D.loc270"	"6D"	290.78	0.0604420426390581
"c6D.loc271"	"6D"	291.78	0.0321444937751542
"c6D.loc272"	"6D"	292.78	0.00695104741456786
"BobWhite_c12032_371"	"6D"	293.000326	0.00243848670569813
"BobWhite_c9681_769"	"6D"	293.000327	0.00243848670569813
"Excalibur_c22599_921"	"6D"	293.000328	0.00243848670569813
"Kukri_c30754_271"	"6D"	293.000329	0.00243848670569813
"RAC875_c48570_361"	"6D"	293.00033	0.00243848670569813
"RAC875_c64099_408"	"6D"	293.000331	0.00243848670569813
"RAC875_c64099_90"	"6D"	293.000332	0.00243848670569813
"RFL_Contig2102_731"	"6D"	293.000333	0.00243848670569813
"wsnp_JD_c7795_8867843"	"6D"	293.000334	0.00243848670569813
"CAP11_c2649_327"	"6D"	293.150335	0.00243848670569813
"CAP7_rep_c12716_77"	"6D"	293.150336	0.00243848670569813
"Excalibur_c30035_368"	"6D"	293.150337	0.00243848670569813
"Excalibur_c53816_233"	"6D"	293.150338	0.00243848670569813
"Excalibur_c8670_972"	"6D"	293.150339	0.00243848670569813
"GENE-3976_443"	"6D"	293.15034	0.00652852190332723
"IAAV1012"	"6D"	293.150341	0.154112600844488
"IAAV262"	"6D"	293.150342	0.153609510129362
"Kukri_rep_c72996_252"	"6D"	293.150343	0.153609510129362
"RAC875_c15525_271"	"6D"	293.150344	0.153609510129362
"RAC875_rep_c113188_81"	"6D"	293.150345	0.153609510129362
"tplb0025h02_1383"	"6D"	293.150346	0.153609510129362
"tplb0025h02_630"	"6D"	293.150347	0.153609510129362
"tplb0025h02_894"	"6D"	293.150348	0.153609510129362
"tplb0045d23_567"	"6D"	293.150349	0.153609510129362
"wsnp_Ex_c30754_39633791"	"6D"	293.15035	0.153609510129362
"wsnp_Ex_c30754_39633948"	"6D"	293.150351	0.153609510129362
"wsnp_Ex_rep_c66977_65417397"	"6D"	293.150352	0.153609510129362
"wsnp_Ra_c7200_12462543"	"6D"	293.150353	0.153609510129362
"c6D.loc273"	"6D"	293.78	0.200005318160822
"Excalibur_c16590_1494"	"6D"	293.950354	0.16035482307387
"c6D.loc274"	"6D"	294.78	0.146418722182321
"CAP7_c2559_543"	"6D"	295.740355	0.121758660606205
"D_contig24848_84"	"6D"	295.740356	0.121758660606205
"D_GA8KES401DISTP_65"	"6D"	295.740357	0.121838009436676
"Ex_c5168_849"	"6D"	295.740358	0.0738796807924879
"Ex_c7086_154"	"6D"	295.740359	0.0738401059656269
"Ex_c7086_187"	"6D"	295.74036	0.0738401059656269
"Excalibur_c4261_1098"	"6D"	295.740361	0.07378386898732
"Excalibur_c43740_95"	"6D"	295.740362	0.07378386898732
"Excalibur_c5168_1807"	"6D"	295.740363	0.0738885260445115
"Excalibur_c5612_711"	"6D"	295.740364	0.0738885260445115
"IAAV3944"	"6D"	295.740365	0.0868224452211878
"Ku_c107983_831"	"6D"	295.740366	0.206081906745917
"Ku_c25522_520"	"6D"	295.740367	0.205065793995335
"Kukri_rep_c68091_1606"	"6D"	295.740368	0.0919749752789476
"RAC875_c63262_67"	"6D"	295.740369	0.0914181587297734
"RAC875_c82385_209"	"6D"	295.74037	0.0914181587297734
"wsnp_Ex_c31584_40355363"	"6D"	295.740371	0.0914181587297734
"wsnp_Ex_c6942_11966469"	"6D"	295.740372	0.0914181587297734
"c6D.loc275"	"6D"	295.78	0.0917677078442841
"c6D.loc276"	"6D"	296.78	0.101322415338167
"c6D.loc277"	"6D"	297.78	0.110645871653435
"c6D.loc278"	"6D"	298.78	0.122131053514679
"c6D.loc279"	"6D"	299.78	0.132902609965656
"c6D.loc280"	"6D"	300.78	0.143866153202219
"c6D.loc281"	"6D"	301.78	0.153172896261296
"c6D.loc282"	"6D"	302.78	0.160569882623793
"c6D.loc283"	"6D"	303.78	0.168222036708665
"c6D.loc284"	"6D"	304.78	0.179829730803914
"c6D.loc285"	"6D"	305.78	0.186188495084242
"c6D.loc286"	"6D"	306.78	0.192860162803784
"c6D.loc287"	"6D"	307.78	0.199423052615366
"c6D.loc288"	"6D"	308.78	0.210372018593567
"c6D.loc289"	"6D"	309.78	0.217593935061866
"c6D.loc290"	"6D"	310.78	0.218440380406544
"c6D.loc291"	"6D"	311.78	0.221573536864586
"c6D.loc292"	"6D"	312.78	0.223530420417866
"c6D.loc293"	"6D"	313.78	0.226358887457897
"c6D.loc294"	"6D"	314.78	0.231650689891742
"c6D.loc295"	"6D"	315.78	0.239907347451103
"c6D.loc296"	"6D"	316.78	0.245661520852206
"c6D.loc297"	"6D"	317.78	0.251096416837432
"c6D.loc298"	"6D"	318.78	0.256654319426238
"c6D.loc299"	"6D"	319.78	0.260318521519472
"c6D.loc300"	"6D"	320.78	0.256443333699792
"c6D.loc301"	"6D"	321.78	0.256573038263668
"c6D.loc302"	"6D"	322.78	0.257583733597036
"c6D.loc303"	"6D"	323.78	0.25482759361402
"c6D.loc304"	"6D"	324.78	0.248855815666591
"c6D.loc305"	"6D"	325.78	0.244737394764406
"c6D.loc306"	"6D"	326.78	0.238089147402578
"c6D.loc307"	"6D"	327.78	0.244796762075809
"c6D.loc308"	"6D"	328.78	0.242608266774867
"BobWhite_c13435_700"	"6D"	328.800373	0.242970425617791
"GENE-0925_515"	"6D"	328.800374	0.242970425617791
"Kukri_c14511_217"	"6D"	328.800375	0.242970425617791
"c6D.loc309"	"6D"	329.78	0.244711413484046
"Excalibur_c7546_1286"	"6D"	330.050376	0.194724192494671
"tplb0038e08_924"	"6D"	330.050377	0.195042220453706
"BS00003568_51"	"6D"	330.340378	0.148191588890838
"Excalibur_c83056_83"	"6D"	330.340379	0.148500434126572
"IACX11026"	"6D"	330.34038	0.148500434126572
"IACX5958"	"6D"	330.340381	0.148500434126572
"Ra_c16172_309"	"6D"	330.340382	0.148580744702155
"c6D.loc310"	"6D"	330.78	0.138711937514892
"c6D.loc311"	"6D"	331.78	0.10359275170095
"IAAV64"	"6D"	331.900383	0.0992069062020399
"wsnp_Ex_c4942_8793029"	"6D"	331.900384	0.0991908286751181
"c6D.loc312"	"6D"	332.78	0.158679794565786
"c6D.loc313"	"6D"	333.78	0.202506920844166
"c6D.loc314"	"6D"	334.78	0.20485873632687
"Excalibur_c2991_320"	"6D"	335.120385	0.200411739308655
"c6D.loc315"	"6D"	335.78	0.239445603096828
"BS00010430_51"	"6D"	335.870386	0.224651796280937
"BS00022206_51"	"6D"	335.870387	0.224607853289794
"BS00070856_51"	"6D"	335.870388	0.214534205689535
"CAP8_c2689_409"	"6D"	335.870389	0.213155881296549
"D_contig37522_188"	"6D"	335.87039	0.213155881296549
"Excalibur_c30571_346"	"6D"	335.870391	0.213155881296549
"Excalibur_c30571_95"	"6D"	335.870392	0.213155881296549
"Excalibur_c3076_1127"	"6D"	335.870393	0.213496893015429
"Excalibur_c63506_512"	"6D"	335.870394	0.175525626945645
"Excalibur_c65371_831"	"6D"	335.870395	0.174703722906814
"Kukri_c337_1720"	"6D"	335.870396	0.000411322095146414
"Kukri_c45876_61"	"6D"	335.870397	6.10622663543836e-14
"Kukri_c76365_555"	"6D"	335.870398	6.10622663543836e-14
"Kukri_rep_c107605_164"	"6D"	335.870399	6.10622663543836e-14
"Kukri_rep_c111032_99"	"6D"	335.8704	6.10622663543836e-14
"RAC875_c484_601"	"6D"	335.870401	6.10622663543836e-14
"RAC875_c49751_75"	"6D"	335.870402	6.10622663543836e-14
"RAC875_c57219_1439"	"6D"	335.870403	6.10622663543836e-14
"RAC875_c57219_632"	"6D"	335.870404	0.00535022867892743
"RFL_Contig2615_982"	"6D"	335.870405	0.199848617211998
"TA006032-0960"	"6D"	335.870406	0.207615891970107
"Tdurum_contig49927_941"	"6D"	335.870407	0.207436531416978
"tplb0045l16_513"	"6D"	335.870408	0.207436531416978
"wsnp_BE471213D_Ta_2_1"	"6D"	335.870409	0.207236758708164
"wsnp_CAP7_c1735_859875"	"6D"	335.87041	0.178483250882569
"wsnp_CAP8_rep_c4586_2232878"	"6D"	335.870411	0.178560450580152
"wsnp_JG_c5646_2148382"	"6D"	335.870412	0.178560450580152
"Tdurum_contig17366_731"	"6D"	336.730413	0.147379341552689
"tplb0038e08_609"	"6D"	336.730414	0.147379341552689
"wsnp_Ex_c12450_19850827"	"6D"	336.730415	0.147358645921159
"c6D.loc316"	"6D"	336.78	0.149599259074573
"c6D.loc317"	"6D"	337.78	0.195423283721763
"c6D.loc318"	"6D"	338.78	0.186199090035742
"c6D.loc319"	"6D"	339.78	0.139257092385143
"BS00105522_51"	"6D"	340.300416	0.101012486917624
"BS00105877_51"	"6D"	340.300417	0.101012486917624
"wsnp_Ex_c2161_4059916"	"6D"	340.300418	0.101421398985947
"c6D.loc320"	"6D"	340.78	0.232413427116159
"BobWhite_c34798_184"	"6D"	341.310419	0.0449625908644367
"BS00011192_51"	"6D"	341.31042	0.0449281960449813
"CAP8_c6799_93"	"6D"	341.310421	0.0449281960449813
"Ex_c12134_1160"	"6D"	341.310422	0.0449281960449813
"Ex_c12134_939"	"6D"	341.310423	0.0449494279270255
"Ex_c31468_598"	"6D"	341.310424	0.0501338847226887
"Ex_c31468_763"	"6D"	341.310425	0.0502154576777597
"Ex_c6258_1094"	"6D"	341.310426	0.0531829725520047
"Excalibur_c15309_646"	"6D"	341.310427	0.0531829725520047
"Excalibur_c29102_933"	"6D"	341.310428	0.0564209827836521
"GENE-3993_284"	"6D"	341.310429	0.0564393323165261
"Kukri_c13912_1543"	"6D"	341.31043	0.0564393323165261
"Kukri_c16319_766"	"6D"	341.310431	0.0564393323165261
"Kukri_c38025_633"	"6D"	341.310432	0.0564393323165261
"Kukri_rep_c107975_95"	"6D"	341.310433	0.0564393323165261
"RAC875_c14354_907"	"6D"	341.310434	0.056738636851686
"RAC875_c14354_934"	"6D"	341.310435	0.0275374002025132
"RAC875_c24285_1049"	"6D"	341.310436	0.0277764445723463
"RAC875_c3156_630"	"6D"	341.310437	0.0277764445723463
"RAC875_rep_c103556_427"	"6D"	341.310438	0.0277764445723463
"Tdurum_contig29607_179"	"6D"	341.310439	0.0277764445723463
"wsnp_Ex_c62371_62036044"	"6D"	341.31044	0.0277764445723463
"wsnp_Ex_rep_c67100_65576598"	"6D"	341.310441	0.0277764445723463
"c6D.loc321"	"6D"	341.78	0.101530429300207
"c6D.loc322"	"6D"	342.78	0.173708877776379
"c6D.loc323"	"6D"	343.78	0.210339536675166
"c6D.loc324"	"6D"	344.78	0.179187313552387
"RAC875_c57219_1058"	"6D"	345.100442	0.176204356044829
"c6D.loc325"	"6D"	345.78	0.146761764186659
"c6D.loc326"	"6D"	346.78	0.0864877048902309
"Excalibur_c43912_389"	"6D"	347.560443	0.0328575450000706
"c6D.loc327"	"6D"	347.78	0.0397568717739746
"c6D.loc328"	"6D"	348.78	0.0657229309159856
"c6D.loc329"	"6D"	349.78	0.0909838515336939
"c6D.loc330"	"6D"	350.78	0.114030055162164
"c6D.loc331"	"6D"	351.78	0.122767270338662
"D_contig10996_530"	"6D"	351.980444	0.124320648642029
"D_GDS7LZN01DU929_63"	"6D"	351.980445	0.124475673638547
"Excalibur_c6258_692"	"6D"	351.980446	0.124475673638547
"Excalibur_c8134_1319"	"6D"	351.980447	0.124505900872802
"Excalibur_c9754_1428"	"6D"	351.980448	0.127457314900118
"IAAV6637"	"6D"	351.980449	0.127457314900118
"wsnp_Ex_c10910_17729008"	"6D"	351.98045	0.135877154934386
"wsnp_JD_c2198_3021879"	"6D"	351.980451	0.135877154934386
"BobWhite_c18136_441"	"6D"	352.150452	0.136057569108507
"BobWhite_c5847_919"	"6D"	352.150453	0.136057569108507
"BobWhite_c9641_566"	"6D"	352.150454	0.13648133606989
"BS00087334_51"	"6D"	352.150455	0.000346215285807244
"BS00087343_51"	"6D"	352.150456	0
"D_contig13913_154"	"6D"	352.150457	0
"D_contig26362_1277"	"6D"	352.150458	0
"Excalibur_c21688_724"	"6D"	352.150459	0
"Excalibur_rep_c113131_624"	"6D"	352.15046	0
"GENE-3609_447"	"6D"	352.150461	0
"Ku_c1139_1741"	"6D"	352.150462	0
"Kukri_c11902_580"	"6D"	352.150463	0
"Kukri_c14511_1555"	"6D"	352.150464	0
"Kukri_rep_c69637_318"	"6D"	352.150465	0
"Kukri_s109823_59"	"6D"	352.150466	0
"RAC875_c3928_296"	"6D"	352.150467	0
"RAC875_c3928_422"	"6D"	352.150468	0
"TA003419-0641"	"6D"	352.150469	0
"TA005561-0543"	"6D"	352.15047	0
"tplb0055d02_624"	"6D"	352.150471	0
"wsnp_Ex_c13188_20825019"	"6D"	352.150472	0
"wsnp_Ex_c4480_8054926"	"6D"	352.150473	0
"wsnp_Ex_c4480_8055163"	"6D"	352.150474	0
"wsnp_Ex_c4480_8055475"	"6D"	352.150475	0
"wsnp_Ex_c4480_8056013"	"6D"	352.150476	0
"wsnp_Ex_c4480_8056354"	"6D"	352.150477	0
"wsnp_Ex_c4480_8057184"	"6D"	352.150478	0
"wsnp_Ex_c4518_8119503"	"6D"	352.150479	0
"wsnp_Ku_rep_c71225_70941765"	"6D"	352.15048	0
"Tdurum_contig8741_194"	"6D"	352.320481	0.264512633124057
